-12748	1905	-8902
-10033	3558	-7398
-7535	2817	-6946
-6511	2045	-7171
-6363	2027	-7390
-6520	2144	-7280
-7947	3077	-7047
-10956	3361	-7678
-13078	938	-8944
-12610	-2108	-9119
-10305	-3636	-8684
-9097	-3741	-8394
-8620	-3636	-8385
-8710	-3625	-8345
-8891	-3720	-8678
-9290	-3803	-9304
-10930	-3419	-9640
-12728	-1937	-9025
-12738	1095	-7661
-9982	2830	-6463
-7086	1914	-6535
-6238	951	-6798
-6318	1040	-6724
-7014	2030	-6641
-8596	2959	-6534
-8897	2448	-5895
-9047	1642	-5347
-8260	892	-5158
-7558	517	-5326
-7293	689	-5471
-6947	1054	-5758
-6805	1130	-5882
-7116	845	-5605
-8785	966	-5146
-11128	1247	-5788
-12515	1223	-7089
-13213	1214	-8871
-13235	981	-9723
-13232	550	-10176
-13016	-668	-10381
-12176	-2242	-10519
-10928	-3413	-9524
-9504	-3639	-8110
-8186	-2955	-7027
-6958	-2204	-6865
-6193	-2070	-7500
-6267	-2748	-8421
-7009	-3336	-8269
-8171	-3092	-6790
-8990	-2403	-6031
-9186	-1819	-5692
-8782	-1204	-5455
-8224	-243	-5272
-9179	-290	-5154
-10886	-589	-5624
-12313	-232	-6559
-12788	2027	-9332
-10871	3569	-9684
-8364	3753	-7878
-6844	1785	-6556
-6661	579	-6280
-6739	271	-6159
-6811	82	-6091
-6762	-107	-6128
-6672	108	-6198
-6596	1148	-6546
-7499	3409	-7988
-10648	3829	-9334
-13117	1313	-9580
-13360	-1047	-8602
-11880	-1858	-6899
-10030	-1776	-5726
-7814	-1853	-5859
-7021	-2339	-6767
-7484	-2832	-7077
-9961	-3325	-7468
-12359	-1296	-7546
-12326	1728	-7306
-11033	3316	-7787
-9597	3979	-8629
-9275	4000	-8770
-10047	3724	-7965
-11542	2320	-6954
-12358	-617	-7005
-10227	-2985	-6891
-7188	-2747	-7376
-5911	-1475	-7787
-5597	-199	-7539
-6281	353	-6403
-7486	589	-5493
-8520	909	-5255
-10004	1062	-5363
-9879	1415	-5447
-8844	2026	-5630
-6337	1391	-6709
-5545	-505	-8022
-7153	-3065	-8161
-10813	-3061	-7789
-12332	-1164	-7399
-12332	1349	-7051
-10999	3471	-8159
-9755	3889	-10180
-9185	3227	-11612
-9251	3380	-11400
-10234	3903	-8953
-12047	2393	-7576
-12506	-276	-7189
-10715	-3088	-7272
-7554	-3063	-7518
-5884	-1384	-7723
-5784	78	-7123
-6426	591	-6223
-7300	622	-5520
-8085	1057	-5257
-8950	1163	-5140
-10102	976	-5215
-11377	137	-5699
-11385	-1651	-6276
-10791	-3103	-7473
-9974	-3474	-7764
-9404	-3324	-7324
-9127	-2712	-6442
-8276	-1694	-5793
-6769	-930	-6141
-5593	-1222	-7762
-5570	-1915	-8771
-6457	-2410	-7241
-8505	-2701	-6228
-11913	-1502	-6795
-13092	1119	-8356
-13118	1223	-8499
-13092	1204	-8336
-12855	908	-7523
-12690	545	-7063
-12605	37	-6895
-12506	-1061	-7008
-12485	-1768	-7488
-12485	-1789	-7502
-12227	-1659	-6988
-12598	-262	-6945
-12914	841	-7607
-13085	1082	-8252
-13069	1003	-8155
-13056	991	-8093
-13006	1029	-7946
-13022	1382	-8294
-13163	1186	-9733
-12892	-456	-10864
-11508	-2697	-10663
-9935	-3633	-8407
-8296	-3084	-7128
-7245	-2697	-7140
-6739	-2593	-7395
-6593	-3040	-8604
-6827	-3330	-9216
-6847	-3374	-9207
-6989	-3450	-8668
-7876	-3647	-7867
-8679	-3171	-6699
-9396	-2689	-6183
-9080	-2639	-6106
-7939	-2894	-6531
-7066	-3237	-7754
-6608	-3175	-8850
-6333	-2886	-9506
-6457	-3040	-9214
-7066	-3424	-8413
-8284	-3347	-7055
-10030	-2956	-6641
-11930	-1922	-7119
-12963	-200	-7906
-12431	1551	-7627
-11377	1953	-6431
-9342	2190	-5739
-7633	2407	-6372
-7047	2261	-6709
-7083	1906	-6392
-7457	2604	-6734
-9480	3669	-7538
-12057	2836	-8348
-13422	524	-9111
-12787	-1549	-9928
-11366	-2695	-10972
-11038	-2593	-11452
-10394	-2488	-11917
-10414	-2067	-12263
-11065	-1574	-12300
-11808	33	-12363
-12846	1660	-10230
-12883	1510	-8045
-12801	813	-7013
-12369	704	-5908
-11324	502	-5371
-11012	30	-5274
-9840	-1536	-5393
-8391	-2280	-6020
-7397	-1808	-6171
-6592	-154	-6287
-6510	2092	-7082
-7032	3113	-7732
-7585	3393	-7502
-8079	3402	-7088
-8062	3165	-6734
-8026	3243	-6814
-7510	3088	-6911
-7508	3124	-6954
-7695	3044	-6822
-7899	2691	-6430
-7863	2638	-6418
-8020	2765	-6465
-8124	2790	-6443
-8235	2799	-6400
-9074	2711	-6134
-10518	2302	-6047
-11772	1197	-6254
-12235	40	-6504
-12385	-889	-6875
-12489	-1094	-7142
-12804	-1542	-8356
-12343	-2207	-10036
-11796	-1965	-11386
-11950	-1556	-11585
-12627	-960	-11043
-12665	-908	-11039
-12811	-476	-10969
-12954	510	-10899
-12741	1366	-10807
-12510	2183	-10465
-12086	3002	-9633
-11700	3408	-9486
-12151	2854	-10052
-12780	864	-10880
-12405	-905	-11474
-11615	-1765	-11775
-11061	-2277	-11794
-11012	-2364	-11741
-11313	-2145	-11733
-11861	-2085	-11270
-12544	-2141	-8789
-11874	-1748	-6725
-10982	-1180	-5706
-10639	-993	-5477
-10122	-410	-5195
-8905	625	-5161
-7639	1354	-5714
-6973	1512	-6214
-7307	2384	-6520
-8903	3076	-6443
-9555	2841	-6180
-9388	2170	-5638
-8857	1583	-5359
-8479	937	-5215
-9466	977	-5193
-10432	1611	-5617
-10799	3240	-7133
-8425	4005	-8839
-6494	2938	-9452
-5826	1899	-10105
-6632	2115	-11499
-8459	3661	-11121
-10152	4172	-9644
-10404	4090	-8974
-8845	4055	-8449
-6842	2977	-7950
-5424	1141	-9129
-5898	319	-11294
-7541	916	-12732
-8590	1383	-12966
-8584	1383	-12963
-8057	1485	-12779
-6321	1249	-11596
-5483	731	-10245
-5617	1638	-9340
-6832	3148	-8545
-10105	3964	-8634
-12104	2962	-9104
-13091	1538	-9646
-13433	73	-9826
-13256	-872	-9587
-13258	-714	-9397
-13330	655	-9501
-11592	3405	-9379
-8235	3894	-8521
-6481	2973	-9193
-6331	2816	-9719
-6688	3163	-9765
-8220	4015	-9254
-10973	3792	-9192
-13013	1667	-9350
-13354	261	-9549
-13230	-751	-9468
-13127	-1164	-9358
-13132	-1143	-9393
-13248	-443	-9540
-12774	2185	-9549
-10135	4020	-9153
-6991	3324	-9311
-6372	2706	-9916
-6274	2616	-9847
-7172	3445	-9370
-10110	4029	-9409
-12689	2263	-9877
-13255	-105	-9625
-12948	-1584	-9014
-12528	-2224	-8847
-12434	-2342	-8840
-12554	-2196	-8875
-13107	-1063	-9433
-13108	1362	-9917
-11055	3724	-9545
-8335	3940	-9029
-6955	3311	-8931
-6495	2965	-9061
-6598	3069	-9103
-6546	3009	-8998
-7902	3778	-8681
-10930	3808	-9216
-12859	2024	-9677
-13317	-434	-9451
-12921	-1614	-9193
-12783	-1866	-9145
-12742	-1917	-9042
-12554	-2166	-9467
-12417	-2094	-10273
-11886	-2094	-11201
-10954	-2455	-11663
-10054	-2989	-11411
-9978	-3026	-11373
-10711	-2327	-11900
-12385	-578	-11512
-13196	867	-9059
-12274	1445	-6946
-11018	1746	-5970
-9599	1767	-5520
-8934	1704	-5462
-8489	1624	-5464
-7768	1668	-5686
-7053	1654	-6047
-6464	1428	-6411
-5777	1328	-7283
-5515	1112	-7710
-5342	732	-7923
-5359	399	-7675
-5694	-40	-6872
-6422	-159	-5983
-7556	-321	-5288
-11508	192	-5787
-12453	74	-6736
-12785	-233	-7282
-13006	-414	-7806
-13035	-363	-7871
-13059	-192	-7876
-13059	-191	-7878
-13055	-218	-7876
-13037	-210	-7829
-12983	-33	-7652
-12843	251	-7360
-12680	422	-7080
-12647	404	-7018
-11711	590	-5955
-10170	605	-5148
-8736	692	-5026
-7873	1004	-5278
-7582	1182	-5433
-7503	1340	-5516
-7352	1540	-5661
-6195	1303	-6547
-6089	1521	-6809
-6150	1600	-6768
-6016	1530	-6910
-5663	1383	-7469
-5652	1461	-7569
-5835	1690	-7407
-6531	2097	-6732
-7767	1914	-5696
-8165	682	-5153
-7199	-20	-5485
-6369	-967	-6281
-6855	-1313	-5985
-8356	-1084	-5246
-9395	845	-5150
-9048	1909	-5556
-9260	1844	-5526
-10938	810	-5547
-11327	-2023	-6420
-10758	-3234	-7497
-10289	-3419	-7496
-9399	-3794	-7919
-8702	-3948	-9490
-8521	-3915	-9460
-8394	-3889	-9355
-8171	-3842	-9241
-8268	-3803	-9826
-10337	-2171	-12363
-11795	187	-12537
-13276	759	-9969
-13310	534	-9810
-13299	645	-9796
-13317	685	-9508
-13308	777	-9441
-13334	602	-9292
-13334	337	-9096
-13338	114	-9061
-13328	-31	-9599
-11886	832	-12227
-8358	779	-13005
-7849	638	-12864
-8050	1412	-12770
-8102	1722	-12658
-8108	1654	-12691
-7862	1822	-12507
-8298	1493	-12842
-9589	256	-13280
-9576	-1352	-12921
-9152	-2092	-12540
-8304	-2438	-12082
-7834	-2437	-11869
-7712	-2427	-11806
-7639	-2466	-11724
-7575	-2562	-11576
-7997	-3017	-11287
-10216	-3653	-10320
-11711	-3073	-9708
-12256	-2553	-9714
-12523	-2231	-9495
-12975	-1461	-9502
-13265	-178	-9896
-13235	31	-10289
-13197	205	-10436
-13204	267	-10419
-13197	260	-10440
-12493	1686	-11325
-10944	2750	-11856
-9719	2971	-12025
-9388	2985	-12023
-9699	3014	-11988
-11546	2450	-11740
-13053	406	-10745
-13174	-666	-10159
-13073	-959	-10165
-12712	-1613	-10377
-12472	-1987	-10385
-11922	-2642	-10347
-11382	-3030	-10571
-10342	-3401	-10862
-9208	-3525	-10957
-8011	-3171	-11094
-6778	-2333	-10999
-6341	-1567	-11109
-6351	-851	-11504
-6435	-231	-11756
-6590	176	-11926
-6772	476	-12076
-6768	618	-12050
-6609	440	-11925
-6393	-474	-11673
-6835	-1990	-11410
-8432	-3197	-11241
-10702	-3164	-11051
-12071	-2204	-10746
-13000	-429	-10664
-12652	1801	-10749
-10730	3398	-11079
-8305	3358	-11249
-6723	2541	-10896
-6156	1858	-10772
-6189	1847	-10842
-7045	2699	-11106
-10895	3216	-11275
-12964	516	-10756
-12410	-1742	-10838
-10622	-3233	-10953
-9034	-3441	-11156
-7759	-2930	-11287
-7074	-2229	-11427
-6844	-1558	-11686
-6809	-1271	-11798
-6838	-1348	-11787
-6831	-1622	-11634
-6922	-2103	-11387
-8523	-3388	-10989
-11321	-3052	-10559
-12781	-981	-10612
-12139	1950	-11558
-9255	2907	-12027
-6459	1412	-11499
-5731	-43	-10810
-5714	-211	-10761
-6114	834	-11325
-8556	2337	-12391
-12045	1717	-11818
-13155	-147	-10157
-13059	-997	-8990
-12816	-1419	-7938
-12791	-1120	-7321
-12846	-1019	-7632
-13099	-836	-9288
-11772	-77	-12403
-8475	-520	-13098
-6599	-1614	-11557
-6248	-2165	-10370
-5934	-1998	-9268
-5761	-1635	-8703
-5653	-1215	-8331
-5439	-763	-9117
-6236	333	-11638
-10135	1750	-12784
-12898	1189	-10772
-13282	141	-9388
-13229	-231	-9304
-13158	82	-10374
-11697	1369	-12224
-8514	806	-13034
-5567	-846	-10089
-5637	-1238	-8410
-5895	-1300	-7705
-5915	-1295	-7648
-5512	-1004	-9117
-6469	337	-11918
-9581	1646	-12957
-11962	1460	-12038
-13058	1221	-10384
-13115	1431	-9551
-13209	1077	-9525
-13180	525	-9258
-12945	-613	-8723
-11878	-2754	-9033
-9303	-3848	-10079
-7715	-3136	-10914
-6929	-2371	-11127
-6599	-1811	-11232
-6513	-1526	-11298
-6446	-1449	-11257
-6438	-1493	-11222
-6717	-2249	-10941
-8554	-3542	-10618
-11789	-2594	-10577
-12623	1296	-11381
-9644	3165	-11713
-5961	602	-11093
-5750	-465	-10725
-5729	-912	-10463
-5764	-820	-10606
-5764	-584	-10726
-5721	-538	-10651
-6052	1058	-11067
-9156	3276	-11508
-12817	1254	-10668
-12477	-1765	-10501
-10508	-3319	-10866
-8034	-3219	-11051
-6827	-2123	-11236
-6451	-1021	-11481
-6477	-448	-11708
-6416	-253	-11673
-6418	-268	-11671
-6369	-418	-11597
-6481	-1073	-11550
-8603	-3164	-11295
-12244	-1831	-10996
-12365	1854	-11100
-9402	3329	-11497
-7093	2803	-10969
-6267	2168	-10554
-5981	1614	-10586
-5908	1419	-10604
-5938	1346	-10724
-5980	1386	-10779
-6231	1764	-10914
-8854	3507	-11127
-12991	1065	-10760
-12066	-2383	-10082
-10719	-3467	-10298
-9247	-3767	-10521
-8540	-3553	-10852
-9134	-3240	-11410
-10439	-2247	-12149
-10057	-224	-13162
-7005	-368	-12344
-5561	-728	-10124
-5397	-601	-8885
-5469	-547	-9878
-7770	42	-12778
-11589	319	-12554
-12981	-357	-10571
-12836	-917	-9188
-12952	-628	-9409
-12228	940	-11828
-8630	-562	-13025
-6243	-1580	-10992
-5610	-1324	-9048
-5669	-1307	-8445
-5740	-1403	-8301
-5624	-1267	-9423
-7446	214	-12588
-11459	1258	-12498
-12990	524	-10951
-13202	-22	-10165
-13210	-213	-9892
-13128	-605	-9807
-12332	271	-11825
-8731	-24	-13071
-5642	-913	-10223
-5498	-981	-9246
-5479	-916	-9024
-5524	-1084	-9032
-5539	-1131	-9017
-5544	-1138	-8937
-5550	-1136	-8850
-5547	-1123	-8808
-5544	-1098	-8753
-5538	-1070	-8720
-5528	-1047	-8726
-5531	-812	-9811
-7448	419	-12587
-11591	1463	-12302
-13178	809	-10366
-13318	214	-9630
-13321	115	-9586
-13324	170	-9649
-13320	172	-9681
-13320	155	-9676
-13321	151	-9676
-13320	155	-9690
-13173	509	-10299
-11153	1731	-12440
-7100	718	-12378
-5443	-364	-9866
-5467	-739	-8568
-5476	-872	-8743
-5496	-992	-8879
-5498	-973	-8800
-5506	-955	-8664
-5509	-948	-8620
-5512	-946	-8584
-5528	-949	-8500
-5526	-945	-8480
-5532	-952	-8463
-5538	-964	-8451
-5538	-964	-8449
-5567	-1054	-8476
-5588	-1189	-8607
-5516	-1004	-9455
-5406	223	-9664
-5472	956	-9518
-5403	229	-9698
-5408	-177	-9675
-5404	-337	-9578
-5397	-244	-9584
-5372	-163	-9412
-5362	-107	-9332
-5357	-13	-9288
-5354	-6	-9195
-5355	148	-9028
-5511	735	-8172
-6958	1554	-6290
-8504	1801	-5601
-7761	2539	-6434
-5596	1176	-9815
-5452	-736	-8681
-5430	-394	-8456
-5515	414	-7995
-5547	517	-7926
-5522	403	-7977
-5521	293	-7952
-5509	334	-8008
-5479	234	-8085
-5423	221	-8327
-5452	345	-8234
-5495	417	-8077
-5512	418	-8018
-5515	371	-7999
-5511	389	-8016
-5525	374	-7976
-5469	344	-8204
-5573	1355	-9295
-6517	2828	-9718
-7842	3810	-9446
-8766	4099	-9188
-9031	4132	-9164
-7548	3185	-10803
-5372	-141	-8979
-5416	-253	-8393
-5437	-98	-8236
-5447	-46	-8172
-5475	-94	-8083
-5436	216	-8286
-5537	1344	-9131
-6196	2465	-9835
-7097	3076	-10645
-8425	3508	-11171
-11043	3763	-9235
-12498	2569	-8727
-12784	2180	-8895
-12954	1610	-8336
-13098	1044	-8127
-13171	870	-8255
-13153	981	-8267
-13026	1719	-8681
-10306	2542	-12289
-7456	1113	-12496
-5659	-586	-10578
-6099	-2258	-8560
-6808	-2876	-8178
-6900	-3040	-8492
-6880	-3068	-8715
-6933	-3124	-8895
-6983	-3161	-9113
-7008	-3176	-9134
-6999	-3168	-9099
-7005	-3172	-9084
-6969	-3146	-9096
-7008	-2695	-10728
-7299	1248	-12267
-7269	3214	-10482
-6909	3148	-9927
-6939	3124	-10094
-6871	3046	-10159
-6857	3013	-10214
-6829	2982	-10229
-6816	2955	-10267
-6824	2937	-10323
-6819	2936	-10325
-6814	2927	-10331
-6825	2937	-10333
-6835	2947	-10329
-6838	2949	-10323
-6835	2945	-10330
-6819	2930	-10330
-6847	2875	-10493
-7601	1059	-12429
-6527	-2195	-10756
-6343	-2558	-9354
-6493	-2703	-9472
-6563	-2778	-9444
-6596	-2825	-9264
-6603	-2838	-9207
-6582	-2818	-9193
-6560	-2796	-9181
-6454	-2695	-9006
-6412	-2648	-8870
-6465	-2700	-8854
-6487	-2718	-8813
-6490	-2715	-8765
-6469	-2686	-8718
-6431	-2641	-8684
-6421	-2650	-8887
-6503	-2101	-10799
-6691	918	-11954
-6596	2001	-11237
-6611	2532	-10617
-6527	2671	-10161
-6451	2594	-10128
-6452	2612	-10089
-6482	2677	-10016
-6511	2704	-10028
-6510	2706	-10020
-6503	2699	-10012
-6529	2725	-10020
-6969	2919	-10520
-8531	1043	-12848
-6848	-2178	-11210
-6482	-2498	-10121
-6310	-2440	-9675
-6105	-2225	-9517
-6137	-2277	-9458
-6150	-2308	-9316
-6114	-2265	-9189
-6089	-2232	-9073
-6015	-2115	-8983
-5984	-2056	-8824
-5976	-2028	-8778
-6015	-2092	-9223
-6190	-1001	-11202
-6445	1855	-11112
-6187	2209	-10153
-5968	1990	-9820
-5898	1814	-9913
-5901	1755	-10037
-5894	1717	-10085
-5899	1745	-10064
-5925	1800	-10067
-5938	1811	-10099
-6036	1862	-10311
-7162	133	-12405
-6105	-1925	-10086
-5750	-1654	-8966
-5577	-1263	-9405
-5482	-912	-9597
-5437	-820	-9344
-5427	-795	-9129
-5404	-701	-9059
-5370	-509	-8978
-5362	-425	-8886
-5393	-470	-8638
-5440	-483	-8356
-5509	-427	-8042
-5577	-474	-7847
-5596	-533	-7809
-5478	-498	-8215
-6187	286	-11488
-10648	1032	-12893
-13096	746	-10529
-13304	287	-9752
-13164	322	-10447
-10424	827	-12956
-6350	118	-11729
-5352	-344	-8953
-5436	-421	-8328
-5404	-371	-8490
-6721	938	-11919
-11716	1606	-12170
-13227	574	-10172
-13312	400	-9544
-13307	382	-9634
-13315	287	-9548
-13315	275	-9510
-13213	258	-10169
-10931	502	-12835
-6926	-195	-12269
-5421	-734	-9002
-5606	-1065	-8242
-5704	-1135	-7961
-5506	-902	-8560
-6068	267	-11287
-10470	1516	-12800
-12846	1099	-10939
-13334	195	-9580
-13310	-75	-9551
-12482	821	-11594
-9022	959	-13026
-5842	-405	-10947
-5503	-995	-8771
-5437	-750	-8832
-6435	232	-11820
-11362	1137	-12491
-13238	108	-10280
-13312	-79	-9458
-13307	46	-9598
-13310	126	-9714
-13308	173	-9711
-13308	191	-9721
-13304	141	-9774
-12682	326	-11456
-8715	110	-13092
-5555	-586	-10205
-5643	-1417	-8784
-5754	-1614	-8526
-5537	-1175	-9046
-6648	596	-11976
-11248	1361	-12566
-13238	207	-10167
-13291	-110	-9776
-12866	564	-11182
-9625	1241	-13038
-5944	-28	-11156
-5465	-953	-9020
-5765	-294	-10782
-8888	1277	-12998
-12899	926	-11011
-13304	-38	-9563
-13305	-98	-9458
-13314	-29	-9521
-13315	-21	-9497
-13315	-14	-9482
-13317	-3	-9475
-13314	-13	-9455
-13315	-27	-9452
-13312	-40	-9428
-13305	179	-9272
-12411	2637	-9985
-8533	3834	-10271
-6212	2315	-10165
-6523	2593	-10392
-9651	3771	-10706
-13160	1222	-10116
-13232	-500	-9553
-13262	-165	-9351
-12204	2914	-9706
-8844	3960	-10060
-6762	2934	-10188
-6516	2634	-10306
-7915	3581	-10401
